time,t_data,ERK_data,NN1,NN2,NN1_GT,NN2_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
23.875,23.875,0.07619386301835814,0.8522127779601548,0.24474358430883997,0.9258889751087576,0.060115724429823866,0.4872382684138249,0.8951570257260663,0.737652791857729,0.2991882887607591,0.07569136379705918,0.0141470542426319,0.08318054989406513,0.4872382684138315,0.895157025726068,0.7349428669102659,0.30164525000365966,0.07619386301835814,0.014145944750455672,0.08317833780478763
24.0,24.0,0.1010845229862851,0.8447780656645558,0.2504870465591806,0.9252906643900843,0.06010838364595292,0.5179152998865911,0.9030542417248966,0.7588680859264616,0.35890896522742993,0.10039247650675953,0.014208074239594744,0.08339438827996262,0.5179152998865956,0.9030542417248978,0.7534849726661585,0.36072394691364734,0.1010845229862851,0.014207522459096919,0.08339561197380993
24.125,24.125,0.1299454832122502,0.8359482805845593,0.2560262367213048,0.9243651969860552,0.060311357616078795,0.5433474522368514,0.9084973331715489,0.7688378378266879,0.4141039116580382,0.12915391616372845,0.01430221108443546,0.08379555782061884,0.5433474522368554,0.9084973331715502,0.7625151540430845,0.4151992307428705,0.1299454832122502,0.014302404336087154,0.08380126032280591
24.25,24.25,0.1621347148971641,0.8266196824284915,0.26127861643662675,0.9230492325151819,0.060714715519843546,0.5644314470732176,0.9124884187031962,0.7731626370482763,0.46426272728636225,0.16132327912695427,0.014435525988673684,0.08441624153324234,0.564431447073221,0.9124884187031962,0.766975981257125,0.4647079661282918,0.1621347148971641,0.014436570944927682,0.08442697161757101
24.375,24.375,0.19699677318396108,0.8172049137388614,0.26622014778451586,0.9212845045346668,0.06131787908830287,0.5819106927201304,0.9155094665653627,0.7746702080278993,0.5093755809552623,0.19622679181003258,0.014613225889261673,0.08528391108895814,0.5819106927201326,0.9155094665653637,0.7692157019132967,0.5093049262720082,0.19699677318396108,0.014615148677360525,0.08529975160843639
24.5,24.5,0.23387587301282492,0.807864528546225,0.27089094312695206,0.9190186136232978,0.06212604396926424,0.5964014963252491,0.917843400069505,0.7747495740523155,0.5496607873250271,0.2331885801701565,0.014839514688999125,0.08642062943276681,0.5964014963252505,0.9178434000695059,0.7703223076139863,0.5492244324153721,0.23387587301282492,0.014842274326045164,0.08644128910060994
24.625,24.625,0.2721291546916777,0.798638503418198,0.2753566444840203,0.9162053818243214,0.06314574629750963,0.6084147944597257,0.9196732289077494,0.7740800895809665,0.5854352590518281,0.2715472394363107,0.015117531758085369,0.08784275739820335,0.6084147944597269,0.9196732289077484,0.770797425424899,0.5847742549902797,0.2721291546916777,0.015121039513241404,0.0878676871516045
24.75,24.75,0.31114055484902864,0.7895138892335444,0.27968256347513987,0.9128050379319088,0.06438220657512764,0.6183741684185887,0.9211239073140577,0.7729963420807653,0.6170539922580323,0.31067128999197186,0.01544935435883772,0.08956097165964436,0.61837416841859,0.9211239073140585,0.7708739696812484,0.6162889998979595,0.31114055484902864,0.015453493958490501,0.08958948028183156
24.875,24.875,0.35033388293318884,0.7804581348536314,0.2839219976545697,0.9087843906568401,0.0658381206703548,0.6266307794293339,0.9222839796614833,0.7716650007605049,0.6448811225270215,0.3499728144382168,0.015836046629149843,0.09158052026294845,0.6266307794293351,0.9222839796614841,0.7706616349612121,0.6441088537725715,0.35033388293318884,0.01584069225125414,0.09161187462495467
25.0,25.0,0.38918396196126026,0.7714349096830316,0.2881130053209066,0.9041170619418167,0.0675132861299026,0.6334757503747305,0.9232179970270368,0.7701699067614963,0.6692752138238509,0.38891855323589475,0.016277741340295904,0.09390165185439733,0.6334757503747315,0.9232179970270357,0.7702129105041525,0.6685688952540135,0.38918396196126026,0.016282771878056743,0.09393515489437312
